competen;codufmun;cnes;tp_leito;DS_TP_LEITO;co_leito;DS_CO_LEITO;qt_exist;qt_contr;qt_sus;qt_nsus
202506;130420;2016141;1;CIRURGICO;3;CIRURGIA GERAL;6;0;6;0
202506;130420;2016141;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;6;0;6;0
202506;130420;2016141;2;CLINICO;33;CLINICA GERAL;33;0;33;0
202506;130420;2016141;4;OBSTERICO;43;OBSTETRICIA CLINICA;28;0;28;0
202506;130420;2016141;5;PEDIATRICO;45;PEDIATRIA CLINICA;8;0;8;0
202506;130420;6510523;2;CLINICO;33;CLINICA GERAL;2;0;0;2
202506;130420;6510523;5;PEDIATRICO;45;PEDIATRIA CLINICA;2;0;0;2
202506;130420;6510523;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;2;0;0;2
202506;130420;6510523;4;OBSTERICO;43;OBSTETRICIA CLINICA;4;0;0;4
202506;130420;6510523;1;CIRURGICO;3;CIRURGIA GERAL;2;0;0;2
202506;130423;2012804;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;5;0;5;0
202506;130423;2012804;1;CIRURGICO;3;CIRURGIA GERAL;5;0;5;0
202506;130423;2012804;5;PEDIATRICO;45;PEDIATRIA CLINICA;9;0;9;0
202506;130423;2012804;4;OBSTERICO;43;OBSTETRICIA CLINICA;5;0;5;0
202506;130423;2012804;2;CLINICO;33;CLINICA GERAL;9;0;9;0
202506;130426;2016443;2;CLINICO;33;CLINICA GERAL;11;0;11;0
202506;130426;2016443;5;PEDIATRICO;45;PEDIATRIA CLINICA;7;0;7;0
202506;130426;2016443;4;OBSTERICO;43;OBSTETRICIA CLINICA;6;0;6;0
202506;130426;2016443;1;CIRURGICO;3;CIRURGIA GERAL;2;0;2;0
202506;130430;2717395;4;OBSTERICO;43;OBSTETRICIA CLINICA;10;0;10;0
202506;130430;2717395;2;CLINICO;33;CLINICA GERAL;14;0;14;0
202506;130430;2717395;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;2;0;2;0
202506;130430;2717395;1;CIRURGICO;3;CIRURGIA GERAL;4;0;4;0
202506;130430;2717395;5;PEDIATRICO;45;PEDIATRIA CLINICA;10;0;10;0
202506;130440;2016567;2;CLINICO;33;CLINICA GERAL;9;0;9;0
202506;130440;2016567;5;PEDIATRICO;45;PEDIATRIA CLINICA;5;0;5;0
202506;130440;2016567;4;OBSTERICO;43;OBSTETRICIA CLINICA;4;0;4;0
202506;130440;2016567;1;CIRURGICO;3;CIRURGIA GERAL;4;0;4;0
202506;130440;2017911;5;PEDIATRICO;45;PEDIATRIA CLINICA;2;0;2;0
202506;130440;2017911;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;130440;2017911;1;CIRURGICO;3;CIRURGIA GERAL;4;0;4;0
202506;130440;2017911;4;OBSTERICO;43;OBSTETRICIA CLINICA;2;0;2;0
202506;291800;6923356;1;CIRURGICO;3;CIRURGIA GERAL;4;0;4;0
202506;291800;6923356;1;CIRURGICO;11;OFTALMOLOGIA;3;0;3;0
202506;291800;6923356;2;CLINICO;41;NEONATOLOGIA;7;0;7;0
202506;291800;6923356;3;COMPLEMENTAR;81;UTI NEONATAL - TIPO II;14;0;14;0
202506;291800;6923356;3;COMPLEMENTAR;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;5;0;0;5
202506;291800;6923356;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;28;0;28;0
202506;291800;6923356;4;OBSTERICO;43;OBSTETRICIA CLINICA;24;0;24;0
202506;240800;5336139;1;CIRURGICO;2;CARDIOLOGIA;5;0;0;5
202506;290460;3522148;1;CIRURGICO;11;OFTALMOLOGIA;1;0;1;0
202506;291170;763659;1;CIRURGICO;11;OFTALMOLOGIA;1;0;1;0
202506;293330;5635233;1;CIRURGICO;11;OFTALMOLOGIA;1;0;1;0
202506;293135;988014;1;CIRURGICO;11;OFTALMOLOGIA;3;0;3;0
202506;290460;3522148;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;0;1;0
202506;291170;763659;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;0;1;0
202506;293135;988014;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;3;0;3;0
202506;293330;432555;1;CIRURGICO;11;OFTALMOLOGIA;1;0;1;0
202506;293330;5995841;1;CIRURGICO;11;OFTALMOLOGIA;4;0;2;2
202506;220070;2323575;2;CLINICO;33;CLINICA GERAL;4;0;4;0
202506;220170;2588803;2;CLINICO;33;CLINICA GERAL;4;0;4;0
202506;220940;6217621;2;CLINICO;33;CLINICA GERAL;5;0;5;0
202506;220420;2324504;2;CLINICO;33;CLINICA GERAL;6;0;6;0
202506;220070;2323575;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;3;0;3;0
202506;220070;2323575;4;OBSTERICO;43;OBSTETRICIA CLINICA;3;0;3;0
202506;220420;2324504;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;3;0;3;0
202506;220940;6217621;5;PEDIATRICO;45;PEDIATRIA CLINICA;2;0;2;0
202506;220420;2324504;5;PEDIATRICO;45;PEDIATRIA CLINICA;5;0;5;0
202506;293330;432555;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;0;1;0
202506;140010;9937854;2;CLINICO;33;CLINICA GERAL;40;0;40;0
202506;140010;9937854;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;4;0;0;4
202506;140010;9937854;5;PEDIATRICO;45;PEDIATRIA CLINICA;12;0;0;12
202506;240800;2503549;1;CIRURGICO;3;CIRURGIA GERAL;20;0;20;0
202506;412440;2585057;1;CIRURGICO;3;CIRURGIA GERAL;1;0;1;0
202506;410760;887854;1;CIRURGICO;3;CIRURGIA GERAL;15;0;15;0
202506;240800;9119701;1;CIRURGICO;3;CIRURGIA GERAL;35;0;10;25
202506;240800;9119701;1;CIRURGICO;6;GINECOLOGIA;10;0;10;0
202506;240800;9119701;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;11;0;0;11
202506;221170;2323613;1;CIRURGICO;3;CIRURGIA GERAL;8;0;8;0
202506;290160;2799820;1;CIRURGICO;3;CIRURGIA GERAL;10;0;10;0
202506;290160;2799847;1;CIRURGICO;3;CIRURGIA GERAL;19;0;19;0
202506;412310;2582503;1;CIRURGICO;3;CIRURGIA GERAL;2;0;2;0
202506;412410;2781816;1;CIRURGICO;3;CIRURGIA GERAL;17;0;15;2
202506;110020;2807092;1;CIRURGICO;3;CIRURGIA GERAL;40;0;30;10
202506;290160;2799847;1;CIRURGICO;6;GINECOLOGIA;1;0;1;0
202506;290160;2799820;1;CIRURGICO;6;GINECOLOGIA;2;0;2;0
202506;290160;2799820;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;10;0;10;0
202506;410690;15318;1;CIRURGICO;1;BUCO MAXILO FACIAL;1;0;0;1
202506;410690;15318;1;CIRURGICO;2;CARDIOLOGIA;3;0;0;3
202506;410690;15318;1;CIRURGICO;3;CIRURGIA GERAL;10;0;0;10
202506;410690;15318;1;CIRURGICO;4;ENDOCRINOLOGIA;1;0;0;1
202506;410690;15318;1;CIRURGICO;5;GASTROENTEROLOGIA;13;0;0;13
202506;410690;15318;1;CIRURGICO;6;GINECOLOGIA;6;0;0;6
202506;410690;15318;1;CIRURGICO;8;NEFROLOGIAUROLOGIA;10;0;0;10
202506;410690;15318;1;CIRURGICO;9;NEUROCIRURGIA;2;0;0;2
202506;410690;15318;1;CIRURGICO;12;ONCOLOGIA;6;0;0;6
202506;410690;15318;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;6;0;0;6
202506;410690;15318;1;CIRURGICO;14;OTORRINOLARINGOLOGIA;2;0;0;2
202506;410690;15318;1;CIRURGICO;15;PLASTICA;1;0;0;1
202506;410690;15318;1;CIRURGICO;16;TORACICA;1;0;0;1
202506;410690;15318;1;CIRURGICO;67;TRANSPLANTE;3;0;3;0
202506;240800;2503549;2;CLINICO;33;CLINICA GERAL;35;0;35;0
202506;411680;2733358;2;CLINICO;33;CLINICA GERAL;14;0;14;0
202506;410760;887854;2;CLINICO;33;CLINICA GERAL;6;0;6;0
202506;412440;2585057;2;CLINICO;33;CLINICA GERAL;15;0;14;1
202506;240800;9119701;2;CLINICO;33;CLINICA GERAL;13;0;13;0
202506;221170;2323613;2;CLINICO;33;CLINICA GERAL;4;0;4;0
202506;293315;2526093;2;CLINICO;33;CLINICA GERAL;8;0;8;0
202506;290160;2799820;2;CLINICO;33;CLINICA GERAL;20;0;20;0
202506;290160;2799847;2;CLINICO;33;CLINICA GERAL;23;0;23;0
202506;412310;2582503;2;CLINICO;33;CLINICA GERAL;8;0;8;0
202506;411100;2582058;2;CLINICO;33;CLINICA GERAL;12;0;12;0
202506;412840;2582066;2;CLINICO;33;CLINICA GERAL;34;0;32;2
202506;412410;2781816;2;CLINICO;33;CLINICA GERAL;46;0;43;3
202506;110020;2807092;2;CLINICO;33;CLINICA GERAL;115;0;100;15
202506;412410;2781816;2;CLINICO;40;NEFROUROLOGIA;5;0;5;0
202506;412410;2781816;2;CLINICO;41;NEONATOLOGIA;3;0;0;3
202506;412840;2582066;2;CLINICO;87;SAUDE MENTAL;10;0;10;0
202506;410690;15318;2;CLINICO;31;AIDS;1;0;0;1
202506;410690;15318;2;CLINICO;32;CARDIOLOGIA;6;0;0;6
202506;410690;15318;2;CLINICO;33;CLINICA GERAL;14;0;1;13
202506;410690;15318;2;CLINICO;35;DERMATOLOGIA;1;0;0;1
202506;410690;15318;2;CLINICO;36;GERIATRIA;2;0;0;2
202506;410690;15318;2;CLINICO;37;HANSENOLOGIA;1;0;0;1
202506;410690;15318;2;CLINICO;38;HEMATOLOGIA;25;0;0;25
202506;410690;15318;2;CLINICO;40;NEFROUROLOGIA;8;0;0;8
202506;410690;15318;2;CLINICO;41;NEONATOLOGIA;6;0;0;6
202506;410690;15318;2;CLINICO;42;NEUROLOGIA;3;0;1;2
202506;410690;15318;2;CLINICO;44;ONCOLOGIA;14;0;0;14
202506;410690;15318;2;CLINICO;46;PNEUMOLOGIA;10;0;0;10
202506;220090;4008154;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;221070;2766671;2;CLINICO;33;CLINICA GERAL;4;0;4;0
202506;220310;2490501;2;CLINICO;33;CLINICA GERAL;16;0;16;0
202506;240800;2503549;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;10;0;0;10
202506;240800;9119701;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;25;0;10;15
202506;410690;15318;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;41;0;2;39
202506;410690;15318;3;COMPLEMENTAR;78;UTI PEDIATRICA - TIPO II;5;0;0;5
202506;410690;15318;3;COMPLEMENTAR;81;UTI NEONATAL - TIPO II;15;0;1;14
202506;411680;2733358;4;OBSTERICO;43;OBSTETRICIA CLINICA;3;0;3;0
202506;412440;2585057;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;3;0;2;1
202506;410760;887854;4;OBSTERICO;43;OBSTETRICIA CLINICA;7;0;7;0
202506;412440;2585057;4;OBSTERICO;43;OBSTETRICIA CLINICA;2;0;1;1
202506;221170;2323613;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;4;0;4;0
202506;290160;2799847;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;5;0;5;0
202506;412410;2781816;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;15;0;0;15
202506;293315;2526093;4;OBSTERICO;43;OBSTETRICIA CLINICA;3;0;3;0
202506;290160;2799847;4;OBSTERICO;43;OBSTETRICIA CLINICA;19;0;19;0
202506;412310;2582503;4;OBSTERICO;43;OBSTETRICIA CLINICA;2;0;2;0
202506;410690;15318;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;20;0;1;19
202506;410690;15318;4;OBSTERICO;43;OBSTETRICIA CLINICA;5;0;1;4
202506;220090;4008154;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;2;0;2;0
202506;411680;2733358;5;PEDIATRICO;45;PEDIATRIA CLINICA;4;0;4;0
202506;410760;887854;5;PEDIATRICO;45;PEDIATRIA CLINICA;2;0;2;0
202506;412440;2585057;5;PEDIATRICO;45;PEDIATRIA CLINICA;7;0;5;2
202506;221170;2323613;5;PEDIATRICO;45;PEDIATRIA CLINICA;3;0;3;0
202506;293315;2526093;5;PEDIATRICO;45;PEDIATRIA CLINICA;6;0;6;0
202506;290160;2799820;5;PEDIATRICO;45;PEDIATRIA CLINICA;8;0;8;0
202506;290160;2799847;5;PEDIATRICO;45;PEDIATRIA CLINICA;12;0;12;0
202506;412310;2582503;5;PEDIATRICO;45;PEDIATRIA CLINICA;3;0;3;0
202506;412840;2582066;5;PEDIATRICO;45;PEDIATRIA CLINICA;4;0;4;0
202506;412410;2781816;5;PEDIATRICO;45;PEDIATRIA CLINICA;7;0;7;0
202506;411100;2582058;5;PEDIATRICO;45;PEDIATRIA CLINICA;9;0;9;0
202506;410690;15318;5;PEDIATRICO;45;PEDIATRIA CLINICA;6;0;0;6
202506;410690;15318;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;4;0;0;4
202506;220090;4008154;5;PEDIATRICO;45;PEDIATRIA CLINICA;2;0;2;0
202506;221070;2766671;5;PEDIATRICO;45;PEDIATRIA CLINICA;4;0;4;0
202506;220310;2490501;5;PEDIATRICO;45;PEDIATRIA CLINICA;5;0;5;0
202506;240800;9119701;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;5;0;0;5
202506;410690;15318;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;9;0;0;9
202506;293330;2488892;1;CIRURGICO;2;CARDIOLOGIA;18;0;17;1
202506;293330;2488892;1;CIRURGICO;3;CIRURGIA GERAL;1;0;0;1
202506;293330;2488892;1;CIRURGICO;5;GASTROENTEROLOGIA;1;0;0;1
202506;293330;2488892;1;CIRURGICO;8;NEFROLOGIAUROLOGIA;1;0;0;1
202506;293330;2488892;1;CIRURGICO;9;NEUROCIRURGIA;7;0;6;1
202506;293330;2488892;2;CLINICO;40;NEFROUROLOGIA;1;0;0;1
202506;293330;2488892;2;CLINICO;42;NEUROLOGIA;6;0;5;1
202506;293330;2488892;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;19;0;4;15
202506;293330;2488892;3;COMPLEMENTAR;78;UTI PEDIATRICA - TIPO II;10;0;0;10
202506;293330;2488892;5;PEDIATRICO;45;PEDIATRIA CLINICA;1;0;0;1
202506;293330;2488892;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;4;0;2;2
202506;293330;4663586;1;CIRURGICO;3;CIRURGIA GERAL;10;0;10;0
202506;292660;6729630;1;CIRURGICO;3;CIRURGIA GERAL;2;0;0;2
202506;292660;6729630;1;CIRURGICO;6;GINECOLOGIA;1;0;0;1
202506;292660;6729630;1;CIRURGICO;11;OFTALMOLOGIA;2;0;1;1
202506;292660;6729630;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;1;0;0;1
202506;410580;4419782;1;CIRURGICO;11;OFTALMOLOGIA;2;0;2;0
202506;412710;2740524;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;1;0;0;1
202506;292660;6729630;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;2;0;0;2
202506;292660;6729630;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;4;0;0;4
202506;410830;4388380;1;CIRURGICO;3;CIRURGIA GERAL;28;0;28;0
202506;410830;4388380;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;293135;9457011;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;0;0;1
202506;412710;9760318;1;CIRURGICO;1;BUCO MAXILO FACIAL;1;0;0;1
202506;412710;9760318;1;CIRURGICO;3;CIRURGIA GERAL;3;0;0;3
202506;412710;9760318;1;CIRURGICO;5;GASTROENTEROLOGIA;1;0;0;1
202506;412710;9760318;1;CIRURGICO;6;GINECOLOGIA;3;0;0;3
202506;412710;9760318;1;CIRURGICO;8;NEFROLOGIAUROLOGIA;3;0;0;3
202506;412710;9760318;1;CIRURGICO;9;NEUROCIRURGIA;8;0;8;0
202506;412710;9760318;1;CIRURGICO;11;OFTALMOLOGIA;1;0;0;1
202506;412710;9760318;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;8;0;8;0
202506;412710;9760318;1;CIRURGICO;15;PLASTICA;1;0;0;1
202506;410640;4369831;1;CIRURGICO;3;CIRURGIA GERAL;48;0;34;14
202506;410640;4369831;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;10;0;7;3
202506;240800;3675580;1;CIRURGICO;3;CIRURGIA GERAL;12;0;10;2
202506;411370;2577623;1;CIRURGICO;12;ONCOLOGIA;69;0;51;18
202506;240800;3675580;1;CIRURGICO;12;ONCOLOGIA;32;0;30;2
202506;412710;9760318;2;CLINICO;32;CARDIOLOGIA;1;0;0;1
202506;412710;9760318;2;CLINICO;33;CLINICA GERAL;3;0;0;3
202506;412710;9760318;2;CLINICO;42;NEUROLOGIA;1;0;0;1
202506;410640;4369831;2;CLINICO;33;CLINICA GERAL;2;0;2;0
202506;240800;3675580;2;CLINICO;33;CLINICA GERAL;9;0;3;6
202506;240800;3675580;2;CLINICO;38;HEMATOLOGIA;4;0;4;0
202506;411370;2577623;2;CLINICO;44;ONCOLOGIA;62;0;45;17
202506;240800;3675580;2;CLINICO;44;ONCOLOGIA;12;0;12;0
202506;412710;9760318;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;10;0;0;10
202506;410640;4369831;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;20;0;0;20
202506;411370;2577623;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;22;0;7;15
202506;240800;3675580;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;10;0;9;1
202506;411370;2577623;3;COMPLEMENTAR;79;UTI PEDIATRICA - TIPO III;10;0;10;0
202506;412710;9760318;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;3;0;0;3
202506;412710;9760318;4;OBSTERICO;43;OBSTETRICIA CLINICA;3;0;0;3
202506;412710;9760318;5;PEDIATRICO;45;PEDIATRIA CLINICA;3;0;0;3
202506;412710;9760318;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;1;0;0;1
202506;411370;2577623;5;PEDIATRICO;45;PEDIATRIA CLINICA;16;0;12;4
202506;240800;3675580;5;PEDIATRICO;45;PEDIATRIA CLINICA;2;0;2;0
202506;240800;3675580;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;1;0;1;0
202506;411370;2577623;6;OUTRAS ESPECIALIDADES;34;CRONICOS;9;0;9;0
202506;411370;2577623;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;3;0;3;0
202506;291080;3220214;1;CIRURGICO;11;OFTALMOLOGIA;5;0;4;1
202506;291080;3220214;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;4;0;4;0
202506;291480;2470357;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;3;0;3;0
202506;292740;6157;1;CIRURGICO;11;OFTALMOLOGIA;16;0;10;6
202506;292740;6157;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;292740;6157;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;4;0;3;1
202506;292740;6157;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;21;0;16;5
202506;292900;2520613;1;CIRURGICO;1;BUCO MAXILO FACIAL;1;0;1;0
202506;292900;2520613;1;CIRURGICO;2;CARDIOLOGIA;2;0;2;0
202506;292900;2520613;1;CIRURGICO;3;CIRURGIA GERAL;12;0;12;0
202506;293220;2602652;1;CIRURGICO;3;CIRURGIA GERAL;25;0;25;0
202506;410442;2742020;1;CIRURGICO;3;CIRURGIA GERAL;3;0;3;0
202506;412780;4057058;1;CIRURGICO;3;CIRURGIA GERAL;11;0;7;4
202506;412230;18694;1;CIRURGICO;3;CIRURGIA GERAL;17;0;10;7
202506;292900;2520613;1;CIRURGICO;5;GASTROENTEROLOGIA;6;0;6;0
202506;292900;2520613;1;CIRURGICO;6;GINECOLOGIA;3;0;3;0
202506;292900;2520613;1;CIRURGICO;8;NEFROLOGIAUROLOGIA;3;0;3;0
202506;292900;2520613;1;CIRURGICO;11;OFTALMOLOGIA;3;0;3;0
202506;292900;2520613;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;4;0;4;0
202506;292900;2520613;1;CIRURGICO;14;OTORRINOLARINGOLOGIA;1;0;1;0
202506;292740;4251;1;CIRURGICO;2;CARDIOLOGIA;5;0;5;0
202506;292740;4251;1;CIRURGICO;3;CIRURGIA GERAL;11;0;4;7
202506;292740;4251;1;CIRURGICO;5;GASTROENTEROLOGIA;11;0;0;11
202506;292740;4251;1;CIRURGICO;8;NEFROLOGIAUROLOGIA;5;0;0;5
202506;292740;4251;1;CIRURGICO;9;NEUROCIRURGIA;8;0;0;8
202506;292740;4251;1;CIRURGICO;12;ONCOLOGIA;11;0;0;11
202506;292740;4251;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;7;0;0;7
202506;292740;4251;1;CIRURGICO;14;OTORRINOLARINGOLOGIA;5;0;0;5
202506;292740;4251;1;CIRURGICO;15;PLASTICA;5;0;0;5
202506;292740;4251;1;CIRURGICO;16;TORACICA;5;0;0;5
202506;292740;4251;1;CIRURGICO;67;TRANSPLANTE;10;0;10;0
202506;292400;3948684;1;CIRURGICO;12;ONCOLOGIA;22;0;9;13
202506;410580;2753332;1;CIRURGICO;3;CIRURGIA GERAL;1;0;1;0
202506;411370;2578506;1;CIRURGICO;11;OFTALMOLOGIA;10;0;7;3
202506;292740;3786;1;CIRURGICO;1;BUCO MAXILO FACIAL;20;0;20;0
202506;292740;3786;1;CIRURGICO;3;CIRURGIA GERAL;15;0;15;0
202506;292740;3786;1;CIRURGICO;6;GINECOLOGIA;20;0;20;0
202506;292740;3786;1;CIRURGICO;8;NEFROLOGIAUROLOGIA;20;0;20;0
202506;292740;3786;1;CIRURGICO;9;NEUROCIRURGIA;5;0;5;0
202506;292740;3786;1;CIRURGICO;12;ONCOLOGIA;68;0;68;0
202506;292740;3786;1;CIRURGICO;13;ORTOPEDIATRAUMATOLOGIA;5;0;5;0
202506;292740;3786;1;CIRURGICO;15;PLASTICA;5;0;5;0
202506;292740;3786;1;CIRURGICO;16;TORACICA;5;0;5;0
202506;292900;2520613;2;CLINICO;32;CARDIOLOGIA;5;0;5;0
202506;293220;2602652;2;CLINICO;33;CLINICA GERAL;25;0;25;0
202506;292900;2520613;2;CLINICO;33;CLINICA GERAL;15;0;13;2
202506;410442;2742020;2;CLINICO;33;CLINICA GERAL;24;0;22;2
202506;412230;18694;2;CLINICO;33;CLINICA GERAL;16;0;13;3
202506;412780;4057058;2;CLINICO;33;CLINICA GERAL;34;0;28;6
202506;292900;2520613;2;CLINICO;36;GERIATRIA;2;0;2;0
202506;412230;18694;2;CLINICO;36;GERIATRIA;1;0;1;0
202506;292900;2520613;2;CLINICO;40;NEFROUROLOGIA;3;0;3;0
202506;292900;2520613;2;CLINICO;41;NEONATOLOGIA;6;0;6;0
202506;292900;2520613;2;CLINICO;42;NEUROLOGIA;2;0;2;0
202506;292900;2520613;2;CLINICO;46;PNEUMOLOGIA;1;0;1;0
202506;292740;4251;2;CLINICO;32;CARDIOLOGIA;10;0;0;10
202506;292740;4251;2;CLINICO;33;CLINICA GERAL;46;0;7;39
202506;292740;4251;2;CLINICO;36;GERIATRIA;10;0;0;10
202506;292740;4251;2;CLINICO;44;ONCOLOGIA;10;0;0;10
202506;292740;4251;2;CLINICO;46;PNEUMOLOGIA;7;0;0;7
202506;292400;3948684;2;CLINICO;44;ONCOLOGIA;22;0;13;9
202506;410580;2753332;2;CLINICO;33;CLINICA GERAL;1;0;1;0
202506;411370;2578506;2;CLINICO;33;CLINICA GERAL;2;0;1;1
202506;292740;3786;2;CLINICO;33;CLINICA GERAL;11;0;11;0
202506;292740;3786;2;CLINICO;35;DERMATOLOGIA;2;0;2;0
202506;292740;3786;2;CLINICO;38;HEMATOLOGIA;14;0;14;0
202506;292740;3786;2;CLINICO;44;ONCOLOGIA;23;0;23;0
202506;292900;2520613;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;14;0;12;2
202506;292740;4251;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;75;0;9;66
202506;292740;4251;3;COMPLEMENTAR;81;UTI NEONATAL - TIPO II;20;0;0;20
202506;292400;3948684;3;COMPLEMENTAR;76;UTI ADULTO - TIPO III;10;0;0;10
202506;292740;3786;3;COMPLEMENTAR;75;UTI ADULTO - TIPO II;20;0;20;0
202506;293220;2602652;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;5;0;5;0
202506;292900;2520613;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;4;0;3;1
202506;410442;2742020;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;4;0;4;0
202506;412780;4057058;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;8;0;8;0
202506;293220;2602652;4;OBSTERICO;43;OBSTETRICIA CLINICA;2;0;2;0
202506;292900;2520613;4;OBSTERICO;43;OBSTETRICIA CLINICA;6;0;5;1
202506;412780;4057058;4;OBSTERICO;43;OBSTETRICIA CLINICA;10;0;4;6
202506;292740;4251;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;36;0;0;36
202506;292740;4251;4;OBSTERICO;43;OBSTETRICIA CLINICA;16;0;0;16
202506;410580;2753332;4;OBSTERICO;10;OBSTETRICIA CIRURGICA;5;0;5;0
202506;410580;2753332;4;OBSTERICO;43;OBSTETRICIA CLINICA;30;0;27;3
202506;293220;2602652;5;PEDIATRICO;45;PEDIATRIA CLINICA;10;0;10;0
202506;292900;2520613;5;PEDIATRICO;45;PEDIATRIA CLINICA;4;0;3;1
202506;412230;18694;5;PEDIATRICO;45;PEDIATRIA CLINICA;3;0;3;0
202506;412780;4057058;5;PEDIATRICO;45;PEDIATRIA CLINICA;3;0;3;0
202506;410442;2742020;5;PEDIATRICO;45;PEDIATRIA CLINICA;10;0;10;0
202506;292900;2520613;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;3;0;3;0
202506;410580;2753332;5;PEDIATRICO;45;PEDIATRIA CLINICA;3;0;3;0
202506;292740;3786;5;PEDIATRICO;45;PEDIATRIA CLINICA;14;0;14;0
202506;292740;3786;5;PEDIATRICO;68;PEDIATRIA CIRURGICA;4;0;4;0
202506;292900;2520613;6;OUTRAS ESPECIALIDADES;34;CRONICOS;1;0;1;0
202506;412230;18694;6;OUTRAS ESPECIALIDADES;47;PSIQUIATRIA;1;0;1;0
202506;292900;2520613;6;OUTRAS ESPECIALIDADES;48;REABILITACAO;1;0;1;0
202506;292740;3786;6;OUTRAS ESPECIALIDADES;34;CRONICOS;4;0;4;0
202506;292900;2520613;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;1;0;1;0
202506;292900;2520613;7;HOSPITAL DIA;72;GERIATRIA;1;0;1;0
202506;292740;4251;7;HOSPITAL DIA;7;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;13;0;2;11
202506;410240;2577429;1;CIRURGICO;2;CARDIOLOGIA;2;0;0;2
202506;291460;5409144;1;CIRURGICO;3;CIRURGIA GERAL;9;0;9;0
202506;291460;3208508;1;CIRURGICO;3;CIRURGIA GERAL;12;0;12;0
